기준일,시간대,자치구,남자0-9세,남자10-14세,남자15-19세,남자20-24세,남자25-29세,남자30-34세,남자35-39세,남자40-44세,남자45-49세,남자50-54세,남자55-59세,남자60-64세,남자65-69세,남자70세이상,여자0-9세,여자10-14세,여자15-19세,여자20-24세,여자25-29세,여자30-34세,여자35-39세,여자40-44세,여자45-49세,여자50-54세,여자55-59세,여자60-64세,여자65-69세,여자70세이상
20200110,12,성동구,12698.3184,5492.1748,7134.9263,13095.9876,17298.9243,14976.5728,17250.6487,15757.1604,16789.8467,12617.5128,14269.4744,10703.9524,7533.1746,14876.1201,11630.8952,5215.4081,8251.7146,16786.3681,17665.1539,15971.4082,16580.7124,13743.6818,14959.1137,12917.9994,14311.6757,12308.8197,9120.5877,22856.1869
20200110,12,광진구,11829.2515,6404.7778,9932.1842,14392.5078,14544.376,11600.409,12390.9365,11396.355,12506.36,11212.5934,11703.4892,9622.8457,6744.9449,14236.5065,12139.7197,6696.6773,10249.7778,17083.0079,14212.5606,12595.5465,13719.2289,12362.0341,14213.1947,12742.9514,14159.6195,12515.6329,8827.3944,21871.4378
20200110,12,동대문구,11022.0736,5504.4394,8004.0025,14869.6114,14846.6217,11138.7101,12962.8557,12430.7975,14054.3815,12230.8427,13892.9792,11869.8061,9048.8738,21162.9813,10147.2128,5036.3401,8867.0779,18861.4244,13634.7033,11587.5555,13268.6754,12029.9981,13457.6693,12626.4081,14455.8204,13928.7653,10365.5248,33388.474
20200110,12,중랑구,13197.2893,6366.6748,7912.1402,9094.4608,9259.5838,8361.3353,10441.3056,9708.7,11116.1003,11327.6122,12465.3662,10948.2884,7739.7839,16086.3421,12360.72,5901.2269,7767.9514,9379.7241,9373.0108,9743.7504,11956.511,10657.5903,13417.6836,13995.4215,16024.9094,13479.7535,9937.6173,28117.4431
20200110,12,성북구,16401.7513,9207.5366,11928.4541,15563.7584,14894.0481,10580.995,11638.3641,11388.5328,12946.9346,11800.579,12254.6502,10944.7935,8169.8608,18068.7762,15903.1301,8774.0506,12280.9352,20482.0339,14086.3591,11704.6449,14612.8502,13827.8841,15969.5164,14071.664,15722.1602,14073.3793,11430.2407,32674.5438
20200110,12,강북구,9937.5354,5444.2899,6742.9533,7463.9659,7541.6709,6667.6081,7757.5724,8252.9144,9273.641,8410.1866,9517.7614,8267.7249,6523.7464,16642.4883,8912.4589,4878.0494,6818.6185,9498.4052,7711.9888,7025.1471,9065.4978,9277.4259,11757.1479,11083.899,12896.5948,11474.1455,9460.7319,28960.02
20200110,12,도봉구,9963.1382,5532.2652,7126.7434,7197.6446,6788.2507,6190.485,7229.4777,7014.9076,8257.8424,7704.2811,8919.2881,8386.1462,6565.9232,15516.6839,8902.1826,5018.8839,6327.6379,7831.5994,7015.2329,6791.9915,8289.8014,8006.8032,10483.1092,10015.9287,12021.3209,11269.3874,8564.1696,24886.8318
20200110,12,노원구,21553.0065,14328.7309,20351.4581,18199.9458,13852.7734,10255.9973,12350.5825,12469.2781,15321.2589,13207.2965,14455.0534,13247.2622,10149.3791,22268.6554,19987.0795,13117.4434,18527.0921,18910.9594,13190.2557,12453.4739,16575.5337,17573.9105,21819.2612,19303.1052,20938.9314,18914.9701,14135.8165,40289.2844
20200110,12,은평구,17571.0018,9715.7988,11596.8773,10514.7923,10399.1262,9484.2648,12135.167,11206.1894,13294.8806,11293.2017,11802.8607,10993.6641,8320.7407,20400.8655,15839.34,8705.917,11794.434,11697.6351,11280.7555,11285.0087,14813.9525,14674.6483,16518.2938,14783.6569,17045.4434,15350.5755,12248.1021,36601.0432
20200110,12,서대문구,11380.7647,5698.5633,8489.7227,15219.0105,17209.8027,14141.2891,16557.8831,14978.1138,16836.8292,13012.158,12316.7495,9515.1507,6817.248,15734.6501,10581.8931,5602.008,10965.5674,26347.2036,21605.7609,17508.8788,17417.95,15299.5749,16413.0422,13731.4552,14649.0895,12700.736,9448.3188,27819.5857
20200110,12,마포구,13620.8616,6910.2845,11106.9096,17748.2543,23930.9496,22194.4941,25710.3224,22679.6886,22408.7401,15726.2473,14855.2142,11118.6319,7966.4239,16901.2265,13740.8766,6915.4599,14008.5766,29211.1564,31858.9913,26856.8433,25455.9335,21249.9614,20332.637,15446.0884,16352.3525,13836.376,9833.1027,26963.9872
20200110,12,양천구,17932.1239,12867.7473,14970.2059,9610.8226,9713.8797,9128.0122,11624.2086,11484.5696,13599.8758,11269.6205,11262.6356,9944.7773,7754.3344,15112.9714,16820.299,11712.8261,13602.1503,10696.5843,10763.8279,10864.456,14519.1639,15261.4799,17095.5165,14766.7205,15792.2667,14217.3294,10369.7177,25534.8278
20200110,12,강서구,21811.2603,9965.4981,12793.9452,13438.7164,19219.4639,19774.4467,23901.1147,21018.111,21642.4385,17311.9175,17402.8525,14583.2815,11019.2567,21372.3167,20853.5421,9424.6629,12866.3953,16853.5995,22204.9383,21712.215,23776.636,19769.9115,20303.0221,17698.9903,20713.1915,19068.4638,14204.3918,35011.6693
20200110,12,구로구,13802.0714,6231.0243,7872.9348,10966.7122,15544.2757,15730.7915,19499.8339,17669.0248,17718.4665,13526.1995,14074.4256,11551.0394,8373.9861,16745.7905,14744.6818,6390.3055,8217.1605,12936.2858,16758.3011,15983.2962,17181.8202,15260.0465,15366.8624,13463.6442,15118.1946,13723.4136,10536.639,24418.2594
20200110,12,금천구,6214.7927,2926.1287,4185.2026,7184.8189,13878.9336,14863.5551,16396.2345,14620.8633,14619.0163,11246.3012,10879.742,7650.4504,5190.7504,9164.5423,6286.1832,3148.0734,3759.5215,8836.1928,13723.3469,11822.7978,11259.7364,9428.5791,10498.3212,9520.2874,9767.5866,8007.4029,5940.4625,12636.97
20200110,12,영등포구,13350.6633,5976.6417,8837.2166,13604.5992,25549.7731,27872.7394,34700.0128,29585.7646,32774.2484,24143.0254,22200.722,16336.5782,11638.6237,21730.3183,13864.3616,5802.7483,8601.2069,20674.5106,29805.3561,28414.7127,28152.7736,23652.8194,22872.9199,18844.0749,20502.8699,17525.1539,12710.9726,30241.4932
20200110,12,동작구,12847.8434,6102.9241,9421.9529,17756.2721,20011.4106,13283.2051,12663.4305,11386.1494,12184.1919,9903.6044,10581.8396,9681.7768,7253.5032,17373.4583,12903.7279,5924.606,9306.0988,20914.0379,16553.4258,13036.67,13895.8305,12552.7045,13120.8393,12147.9513,14255.3212,13349.6356,10734.2649,28373.3215
20200110,12,관악구,12614.3227,6240.1978,10567.886,20234.9552,26781.7128,19246.0714,17276.3943,14480.8673,15771.5659,12223.857,12822.4665,10995.8053,8489.721,19701.9361,12923.8425,6229.2452,10213.8723,23064.8165,21546.8943,16537.6291,16554.381,13888.131,14948.0446,14000.2914,15924.2513,14454.8029,11955.2208,30062.8384
20200110,12,서초구,18580.9072,10223.5253,16187.9567,20760.9924,30983.334,33879.634,41230.5798,37439.7201,38145.4603,28474.8263,24921.7615,19055.1971,13840.6058,26962.1339,19477.9927,10775.9679,18924.7769,32308.8097,40988.6399,36870.8919,36829.2575,30692.7365,30791.2528,24284.5015,25619.0288,23439.9429,17725.3929,39485.3584
20200110,12,강남구,23167.3462,15958.689,29597.3679,27581.2876,53827.8315,60583.363,71908.5754,60806.3221,57097.7533,38804.2146,33502.3387,24831.4191,18405.4931,32745.5367,23292.9304,15366.6692,31857.4238,52152.6532,81253.2338,69242.1386,62848.8274,49580.0725,45628.6222,32216.5149,33912.3904,31703.4365,23554.0663,50839.4777
20200110,12,송파구,32112.2572,16583.0222,20645.6157,19926.2524,27409.0134,28096.0198,34500.2359,30996.7893,32118.3816,24902.2334,25572.4927,21642.257,16378.7733,28322.2139,32497.274,17269.8826,21134.6037,26219.5024,32315.4443,32647.2963,37372.1605,32469.9896,33605.4533,29025.8409,33215.8645,30363.7198,21974.9443,46350.6734
20200110,12,강동구,20240.298,10919.4282,14023.5047,11715.2106,12946.2369,12829.9202,16533.227,15203.7656,16428.4826,14118.5489,16134.705,14437.0913,11042.9908,22467.8251,18302.7474,9520.129,12607.8799,13166.8603,13549.1377,14663.4467,18553.6862,17709.7812,18608.2978,17692.3419,21198.0407,19776.2485,15136.3995,33329.7999
20200110,13,종로구,5986.7444,3343.1036,6580.4676,14124.1166,18726.8029,19029.1794,23290.6241,20866.3253,25063.1655,19324.5131,17601.8398,13583.1112,9719.1417,24090.7655,5950.6933,3508.0273,8433.8075,21234.6305,21966.0562,19840.7625,20255.115,17949.4364,19735.644,16184.3641,17351.793,13691.2297,9965.4571,25655.0833
20200110,13,중구,5333.219,1957.8611,4475.7596,11176.0581,21036.5743,24975.1337,31853.9825,28367.2726,30499.7164,22026.277,20640.6539,14827.2801,10087.4887,20021.1192,5169.431,2269.2822,5414.1772,19934.981,29519.3484,27902.293,27362.8051,21857.0883,22643.8514,18404.565,19276.5936,15542.5858,10463.1167,25716.4322
20200110,13,용산구,7833.4462,3938.808,6344.5722,11053.7348,14414.9126,15340.212,19027.3197,16891.935,17717.7446,12906.0374,11331.6282,9282.8882,6467.8365,13430.9742,7727.4803,3781.2488,6527.0344,14752.62,17740.1322,16720.5243,17252.3787,14398.4578,14773.0908,11224.3153,11442.6455,10177.461,7495.98,19774.0906
20200110,13,성동구,12188.3761,5280.7058,7128.7333,13101.6181,17184.4231,14979.0863,17440.9181,15645.5744,16498.1296,12469.0081,14196.0549,10680.7374,7616.8726,15033.0552,11542.1387,5151.1834,8213.1816,16836.3606,17759.8483,16080.6121,16810.1202,13694.708,14877.7671,12974.6651,14200.6122,12254.6622,8942.3527,23030.402
20200110,13,광진구,12059.7797,6483.8552,10046.1104,14716.2879,14423.4331,11556.2171,12287.2741,11397.9371,12602.1022,11251.1965,11642.5214,9691.9457,6724.0197,14527.8748,12166.1911,6708.0435,10149.328,17012.3803,14058.1473,12382.8852,13893.933,12381.9545,14111.3213,12749.9207,14102.1491,12550.8017,8779.0848,22004.0482
20200110,13,동대문구,11104.2789,5547.4569,7892.7326,14810.811,14865.4183,11077.2747,13014.1953,12196.8016,14121.3949,12297.5029,13881.7514,12036.436,9295.224,22093.9151,10036.1814,4994.7128,8677.1121,18549.4665,13470.4213,11504.5884,13054.3448,11957.7493,13368.5263,12607.5034,14491.5269,14037.8684,10720.815,34457.1705
20200110,13,중랑구,13143.8278,6350.1363,7836.4959,8882.7553,9140.4606,8117.4572,10221.7892,9575.747,11023.3297,11187.7497,12377.0573,10769.4668,7762.8989,16120.0324,12431.8507,5932.2233,7589.1054,9208.9908,9150.3971,9504.3953,11847.1256,10768.6228,13333.197,13687.7759,15861.404,13371.8687,9933.0876,27774.1979
20200110,13,성북구,16378.793,9195.7704,11861.0175,15453.6787,14952.2646,10427.7732,11582.3821,11418.4639,12999.3933,11763.4658,12021.6841,10826.1475,8025.6768,17715.2649,15790.1692,8731.7334,12234.9188,20293.6554,13890.0583,11642.3172,14537.199,13816.8249,16018.0468,13864.3252,15594.1218,13988.4373,11361.1735,32608.1504
20200110,13,강북구,10005.8001,5495.8169,6761.4179,7436.7655,7511.3622,6536.8269,7675.2057,8113.1241,9144.9271,8430.9124,9531.0011,8136.7509,6461.8593,16569.7048,9097.4529,4976.6703,6694.9166,9307.2132,7528.5031,6855.9539,8949.9685,9122.1606,11630.3453,11095.707,12909.8442,11323.521,9429.3411,28898.4871
20200110,13,도봉구,9841.347,5486.2211,7119.8482,7060.2089,6573.1107,6108.2242,7155.0853,6936.2965,8192.6019,7753.5252,9009.648,8486.8796,6578.0729,15336.5141,8655.4634,4899.2896,6270.6091,7612.5547,6828.5047,6657.0354,8166.4281,7925.2385,10356.9157,9980.208,11984.2679,11244.6817,8641.7251,24518.341
20200110,13,노원구,21321.2819,14309.0675,20360.9277,18075.5425,13884.6748,10215.5688,12350.5824,12489.1702,15426.1693,13162.9297,14596.1154,13250.6614,10206.7156,21982.4114,20063.7886,13189.7176,18259.9336,18738.7529,13070.513,12471.1838,16501.6473,17404.2781,21495.6019,19343.4767,20720.3251,18850.4508,13975.018,39976.7033
20200110,13,은평구,17481.158,9674.3638,11474.608,10338.9411,10122.7566,9271.1363,11878.2075,11143.619,13230.2187,11240.8034,11818.6671,10930.5361,8213.1746,20280.2383,15727.4117,8652.8753,11486.2641,11425.041,10860.9927,10994.5369,14731.2347,14615.2969,16283.544,14650.3318,17062.4916,15380.3296,12245.1743,36455.2921
20200110,13,서대문구,11581.591,5743.2361,8561.3545,15337.1591,17379.36,14490.3031,16752.6858,15453.8055,17117.8039,13108.2328,12391.5847,9477.9625,6804.3811,15667.8506,10628.7372,5626.0584,10988.752,26521.9106,21886.7086,17728.2789,17522.7572,15437.0224,16208.0371,13723.1711,14560.1661,12723.9307,9360.4331,27872.944
20200110,13,마포구,13758.7669,6945.2793,11583.0686,18283.6821,24460.5151,22739.8091,25970.4291,23053.8078,23034.1039,15647.2645,15135.9309,11162.8181,7799.0424,16967.381,14057.5987,7102.5705,15358.862,30931.8446,32946.6799,27330.0974,25818.3206,21287.8441,20506.0768,15693.2449,16248.2798,13850.3429,9784.9365,27043.429
20200110,13,양천구,17877.0972,12850.4647,15093.8327,9563.6479,9658.7059,9205.6974,11597.215,11531.536,13461.7404,11313.972,11359.8178,9985.8263,7733.9618,14784.3927,16772.5975,11755.9897,13653.5021,10499.2575,10718.3675,11009.1661,14713.5219,15231.9566,16987.4165,14662.379,15805.6147,14285.1995,10283.4332,25181.1232
20200110,13,강서구,22227.921,10076.1172,12693.5882,13492.5795,19097.065,19660.2318,23872.4662,21138.5845,21742.8445,17278.5873,17358.8781,14501.1684,10933.0677,21292.0927,20712.3349,9330.7741,12903.8381,16614.9756,21794.4808,21493.2867,23498.1949,19834.9351,20244.9141,17710.8708,20480.5358,18937.9563,14166.8082,34650.9102
20200110,13,구로구,13864.4552,6267.389,7965.0686,10795.0789,15439.9847,15606.9095,19278.1078,17446.0459,17576.4424,13554.4977,14038.4054,11662.5741,8532.6243,16848.6504,14950.2038,6492.3056,8114.4189,12984.7961,16720.7596,15729.0486,16960.5199,14878.9017,15472.8789,13522.2689,15160.9418,13658.919,10755.8967,24571.0311
20200110,13,금천구,6222.4658,2927.3824,4228.4363,7177.6,13798.4646,14729.1309,16260.6973,14443.7093,14519.277,11206.3281,10928.7246,7723.18,5157.2893,9117.4739,6063.2623,3018.7982,3780.2671,8598.8781,13684.1355,11797.8549,11282.8023,9388.961,10587.977,9570.2129,9773.6979,8096.0046,5912.5064,12633.063
20200110,13,영등포구,13647.1472,6110.4148,8653.7854,13834.6623,25581.2823,28038.9405,34729.318,30061.6102,32624.3128,24379.1054,22289.0091,16519.5968,11964.5376,22541.1738,13755.4142,5757.7572,8756.1573,20890.45,30039.6679,28787.4349,28527.0677,23790.3786,23156.0283,19087.6391,20812.4038,17876.6701,12904.4694,31001.292
20200110,13,동작구,12905.9614,6093.3706,9351.8835,17191.3382,19893.1625,13143.3315,12859.279,11296.9639,12144.6283,10094.4726,10624.3932,9634.6531,7141.2249,17812.1016,12794.387,5860.5639,9360.3948,20107.9872,16303.6825,12831.1333,13712.59,12624.6667,13197.1269,11887.2269,14044.9231,13328.221,10671.1979,28684.2598
20200110,13,관악구,12420.1303,6119.9256,10528.5081,19951.5566,26427.1443,18994.3379,17049.2428,14351.294,15648.394,11986.9726,12804.9226,10907.552,8557.7349,19567.3085,12517.5717,6053.7414,10147.4183,22483.8287,21056.0411,16159.0931,16237.6936,13762.7623,14565.5425,13733.6122,15693.0434,14190.057,11894.3155,29960.0622
20200110,13,서초구,18303.3899,10036.3775,16392.8854,21167.0306,31096.9831,34215.4601,41825.9674,37430.6558,38581.8351,28373.317,25439.7137,19297.5525,14115.6307,27145.5272,19634.2013,10847.3949,19659.9942,33245.0852,41794.8595,37175.9861,37066.0853,31006.23,31276.3603,24535.5805,26212.6928,23846.9268,18170.3723,39616.3658
20200110,13,강남구,23688.7094,16391.4619,30343.2097,28526.6239,55126.7685,61311.4243,72745.0182,61407.2869,57664.5494,39119.9331,33645.5123,24966.9369,18553.4426,32518.2026,23463.6635,15412.2514,32970.1875,54098.5986,82906.1605,70131.7644,63768.0742,49817.2529,46371.922,32669.6031,34116.5319,31799.8653,23688.0031,50932.564
20200110,13,송파구,32400.7399,16779.7384,20709.4629,20106.7116,27505.3686,28222.6841,34691.7132,31299.8866,32019.2614,24945.4535,25461.8982,21786.5946,16426.5039,28612.16,32898.1839,17515.3945,21719.3342,26646.5378,32313.8815,32698.7239,37677.1309,32696.3006,33910.7508,29091.6639,33527.6689,30460.645,21973.3636,46316.6486
20200110,13,강동구,20067.9596,10911.5117,14109.6175,11629.1472,12868.2776,12819.9477,16365.839,15049.1924,16525.769,14129.4019,16006.4539,14387.0845,10906.9589,22127.0437,18038.2534,9417.0942,12535.8803,12982.4799,13366.5442,14496.0236,18430.059,17584.4696,18542.3977,17636.479,21117.324,19739.9776,14994.7901,33334.3198
20200110,14,종로구,5868.1959,3335.6028,6717.8067,14363.2441,19045.8692,18987.6103,23376.1816,20764.573,25177.8905,19375.8883,17786.7646,14002.927,9831.5803,24231.7858,5643.9427,3352.3927,8653.1537,21546.8835,22316.9775,20186.5702,20316.4715,17782.7957,19656.3424,16229.013,17179.0464,13760.6792,10125.9725,24910.1141
20200110,14,중구,5241.3196,1894.939,4579.7291,11487.9336,21087.1632,24855.5969,31793.5105,28405.0912,30428.5363,21905.6957,20362.8059,14466.7588,10150.2565,19994.1831,5180.4832,2260.8461,5661.2895,20300.9011,29936.1434,27869.559,26888.3658,21799.1452,22739.7894,18448.9725,19353.6202,15188.2607,10397.7521,24853.1225
20200110,14,용산구,7840.4092,3923.2032,6328.5482,11150.249,14509.535,15492.653,19080.7851,16868.2542,17760.8226,12784.3433,11579.4129,9013.81,6376.4181,13725.7412,7751.5923,3759.2583,6519.1586,15217.3236,17671.6932,16419.6858,17424.6791,14211.911,14816.4112,11292.9297,11410.2128,10221.5555,7355.9086,20003.524
20200110,14,성동구,12288.8057,5322.3207,7051.5877,13139.7424,17192.1584,15071.1547,17496.8867,15349.7735,16578.7975,12782.7967,14142.2601,10794.8734,7543.0707,14998.9302,11384.4433,5086.5342,8224.6296,16665.5724,17662.2351,15990.1049,16647.1148,13890.2162,14858.6832,13015.6137,14165.0002,12347.3849,9004.3177,22977.9251
20200110,14,광진구,11925.4849,6409.4131,10042.2689,14997.5266,14671.57,11496.0979,12300.9858,11465.3007,12483.3736,11264.3052,11427.6236,9570.6611,6828.0804,14280.8678,12373.3749,6810.3381,10371.0953,17204.0451,14036.0347,12276.7739,13904.9626,12269.8227,14125.6147,12680.4881,14160.896,12354.173,8824.0615,22002.8829
20200110,14,동대문구,11135.0623,5576.7738,7718.1578,14607.5295,14695.5202,11006.136,12821.5048,12170.5111,14110.3296,12366.3712,13955.9038,11999.1421,9311.347,22283.9891,9898.0583,4919.4489,8596.472,18339.5203,13363.8819,11498.6117,13079.6476,11909.5449,13442.1147,12720.0034,14594.155,14202.2765,10956.1244,35046.9542
20200110,14,중랑구,13259.8418,6397.6268,7893.5838,8869.3502,9169.1831,8010.594,10143.1541,9532.8837,11178.1613,11007.9703,12497.2348,10968.4286,7844.8191,16222.6632,12165.857,5817.9359,7535.5761,9152.2554,9128.9015,9369.9937,11791.7395,10827.302,13361.8529,13692.5079,15935.7429,13530.7648,10000.357,27967.2483
20200110,14,성북구,16444.9506,9242.4593,11777.7103,15430.1446,14670.8579,10489.2426,11631.2076,11394.7131,13058.2302,11603.9579,12022.2068,10846.8792,8057.5932,17711.8905,15721.4731,8694.2333,12174.9815,20028.0366,13706.4443,11776.5302,14423.5716,13837.3381,16136.94,13821.6587,15670.4003,13959.0899,11312.2555,32299.7045
20200110,14,강북구,9838.7033,5410.7009,6889.9765,7336.5391,7571.2018,6675.7157,7730.6946,8215.2397,9034.6614,8411.8992,9561.8517,8144.7591,6375.6569,16432.0132,9052.7162,4955.5605,6579.2616,9221.7062,7471.3929,6923.0439,9052.2311,9080.1674,11636.3535,11086.4482,12895.4107,11381.4531,9436.8615,29182.9365
20200110,14,도봉구,9811.5795,5471.3244,6934.755,7011.1011,6549.5819,5980.4821,7175.6711,6896.2994,8355.2968,7757.1245,8977.4839,8412.8932,6526.1915,15836.6617,8783.3697,4957.4402,6181.3857,7553.4619,6649.8716,6649.9121,8132.5192,8020.5122,10368.6944,9923.8788,12030.3188,11167.2141,8610.3194,24970.1925
20200110,14,노원구,21273.2188,14375.777,20296.5621,18011.6101,13939.0591,10289.5634,12317.0071,12484.0868,15292.7104,13325.7985,14706.9339,13297.3485,10281.503,21880.0686,19916.426,13242.2276,17962.5796,18650.8338,12837.9259,12422.046,16591.9117,17423.5291,21350.9342,19190.1007,20519.4518,18930.8862,13848.386,39681.0257
20200110,14,은평구,17446.9509,9665.2532,11461.2424,10146.6963,10169.7499,9250.9167,11893.5395,11059.9772,13155.7216,11326.4577,11674.5225,10862.6465,8325.504,20314.7314,15699.8894,8632.1186,11348.614,11202.3862,10827.8231,10992.6228,14719.2586,14725.2,16321.0368,14622.4897,17083.6691,15414.9307,12098.8622,36420.03
20200110,14,서대문구,11582.7303,5758.482,8458.1588,15481.8705,17428.9139,14731.638,16671.4044,15486.8382,17144.4189,13041.7543,12698.2869,9655.6294,6705.7307,15588.6242,10949.6505,5723.3982,10671.7553,26400.9981,21966.7431,17470.1405,17777.6952,15377.9081,16111.6972,13701.6109,14690.7711,12603.5248,9271.0869,27895.0042
20200110,14,마포구,13709.6799,6929.7283,11957.6696,18680.4224,24669.9393,22772.2246,26090.5123,22866.4283,22851.993,15608.9531,14850.0029,11104.4075,7745.4831,16694.3589,14158.2693,7167.2214,16347.3891,32039.3567,33292.024,27549.4301,25972.5865,21280.2183,20329.6544,15554.5677,16482.56,13898.2428,9858.8426,26851.6345
20200110,14,양천구,17911.0084,12929.9697,15108.5465,9459.1932,9611.682,9145.6427,11604.7525,11477.0056,13248.7537,11319.452,11364.1731,9741.7774,7786.7787,15062.726,16896.4159,11882.4613,13816.8605,10356.5254,10765.661,11008.8246,14785.2046,15378.4133,16900.8028,14607.7892,15898.5701,14368.8456,10407.2399,25290.1569
20200110,14,강서구,22235.0269,10111.8654,12683.4493,13474.2177,19131.3688,19527.9391,23856.3164,21228.3544,21784.6328,17533.0138,17292.5974,14520.9549,10911.8518,21217.0631,20736.9021,9414.2509,12780.3867,16547.607,21525.576,21269.3337,23664.9413,19833.8222,20296.4731,17798.8674,20589.3133,18987.1638,14079.9013,34891.2101
20200110,14,구로구,13942.7549,6301.219,7866.241,10652.9692,15432.5831,15666.9855,19378.5612,17350.3291,17708.4385,13483.7897,14088.0817,11711.7424,8577.2771,16579.5501,14900.6726,6456.0733,7989.8989,12929.7916,16654.2013,15799.6062,16997.9069,14881.6517,15623.3004,13609.7948,14978.7315,13795.6405,10716.2213,24411.1854
20200110,14,금천구,6206.0398,2937.3776,4231.0173,7240.3833,13765.1649,14812.1634,16509.2575,14638.7632,14355.3958,11073.3688,10834.3041,7750.3323,5219.348,9185.5723,6162.2065,3068.3512,3793.2626,8572.1671,13581.0574,11701.4082,11144.2739,9369.5709,10741.9823,9565.9665,9847.7616,8025.3137,5923.7624,12851.9942
20200110,14,영등포구,13722.4755,6116.5826,8841.305,13852.3457,25447.1365,28031.6891,34985.2262,30143.6967,32904.4544,24489.3602,22597.4704,16767.3163,12108.6303,23337.0507,13685.979,5685.0575,8780.8499,20972.9515,30306.0341,28585.2112,28311.0802,23909.8092,23238.1806,19211.9112,21028.1713,17750.1433,13192.6282,31155.1581
20200110,14,동작구,12765.0743,6009.7382,9350.4611,17170.1178,19684.6111,13193.7019,12747.6238,11398.5323,12044.2998,10060.1083,10448.9177,9421.5499,7100.6168,17739.0991,13174.9535,6006.5221,9195.5289,19859.6836,16118.3915,12837.0493,13889.3889,12556.0993,13072.4954,11864.5019,13983.5391,13370.9359,10538.0554,29055.9913
20200110,14,관악구,12399.4462,6119.5644,10564.6128,19870.6508,26378.0364,18919.9677,16964.0269,14361.6198,15560.6306,11969.434,12684.7106,10996.795,8623.6177,19589.0006,12384.332,6004.4706,10101.8106,22281.0261,20860.2012,15916.8281,16048.6047,13653.8566,14420.7363,13503.6544,15665.6276,14322.2985,12117.1474,30095.3458
20200110,14,서초구,18640.4829,10201.9572,16757.3765,21052.7688,31267.6372,34457.289,41352.7874,37450.3085,38930.3826,28216.8174,25081.2448,19364.9272,14083.3647,26656.0196,19644.922,10909.2036,19986.2049,33566.3871,42126.9916,37378.195,37086.0317,31204.6303,31844.5542,24777.3994,26230.5284,24101.2229,17956.7163,39335.3778
20200110,14,강남구,23635.0527,16563.1647,30610.7931,29121.2231,55586.5607,61547.962,72879.2506,61790.6405,57906.7064,39168.1132,33971.8887,25052.9088,18500.2865,32715.3169,23708.8361,15659.1363,33833.6583,55215.9358,83513.0842,70555.682,63691.7332,49835.8282,45998.8968,32791.4522,34082.955,31814.9708,23343.6922,50212.8201
20200110,14,송파구,32646.5937,16918.9108,20855.0053,20286.2505,27544.1375,28018.0592,34629.9189,31179.6627,31706.9531,24922.7638,25502.313,21826.4351,16365.0841,28471.1506,32942.1352,17478.3034,21731.2518,26768.3448,32321.9278,32788.3042,37735.9943,32521.4224,33613.0467,29255.6807,33486.6046,30441.3328,21779.3517,45979.4595
20200110,14,강동구,19927.536,10873.822,14040.8225,11567.2816,12773.2946,12787.6126,16510.0421,15012.7337,16424.6817,14202.6888,16091.3832,14575.9622,11015.741,22183.1628,17868.612,9391.7071,12307.9948,12766.5113,13385.3545,14531.4164,18616.7096,17610.1129,18678.138,17645.2762,21334.374,19817.8003,15292.5918,33591.5108
20200110,15,종로구,5611.1907,3211.2084,6841.0029,14887.4496,19148.7107,19039.9052,23178.2203,20720.1472,24840.916,19367.2721,17400.9823,13703.5606,9645.9164,23161.9286,5256.9208,3162.1873,8906.1853,22221.5262,22527.1483,20086.1277,19873.3032,17308.7132,19467.9497,16110.5189,16946.8468,13080.3335,9515.3539,23853.9186
20200110,15,중구,5117.8955,1954.7593,4461.4579,11438.1227,21136.8187,24854.432,31300.3189,27790.1066,29947.6575,21675.0586,20136.4898,14154.8895,9657.4184,18763.5514,5117.8276,2215.2544,5895.936,20456.1268,29930.0206,27521.1633,26451.572,21658.2964,22431.3985,17860.3521,18492.1628,14208.3211,9548.6282,22601.2387
20200110,15,용산구,7416.6523,3762.8334,6239.6961,11419.0381,14746.2995,15544.6048,19151.9456,16835.0414,17720.141,12939.2844,11535.6173,9299.7531,6490.4879,13835.0096,7435.5083,3629.0331,6750.3704,15481.2369,17885.5841,16405.9057,17324.2556,14116.1481,14712.8511,11238.2742,11621.8566,10261.9062,7343.7056,20055.0242
20200110,15,성동구,12391.9415,5344.8257,7048.5207,13134.3462,17215.1261,15356.1649,17491.4037,15441.0287,16620.5775,12647.4711,14340.6242,10805.2416,7702.5861,15137.47,11280.5406,5016.7604,8267.8904,16735.7549,17761.3617,16020.5793,16723.5475,13809.9599,14774.8387,13117.2004,14337.3816,12663.5221,9061.7331,23225.0826
20200110,15,광진구,12031.6068,6506.304,10301.76,15132.1428,14757.5127,11550.5653,12415.2773,11676.1494,12634.9602,11412.9604,11474.2662,9809.815,6910.1322,14238.5135,12356.0679,6823.8552,10361.6591,17361.0045,14233.5631,12674.8836,13913.1433,12289.2225,14225.6064,12727.3796,14293.3291,12516.9629,9102.5043,22085.1898
20200110,15,동대문구,11097.4381,5543.6236,7751.0385,14485.217,14645.9782,11048.3398,12978.7111,12376.7594,14011.054,12337.1297,13962.0546,12077.4822,9334.949,22351.629,10044.6114,4970.7411,8606.8586,17881.0934,13091.1641,11395.8508,13020.1364,11798.2632,13387.4673,12717.1602,14642.9173,14456.8589,11034.6441,34197.1178
